CustomerID,Recency,Frequency,Monetary,AOV,AvgItemsPerOrder,TenureDays,Country,CountryGroup,Churn,Churn_Probability,Churn_Prob_Pct,Risk_Tier,Recommended_Action,Action_Channel
15047,179,1,343.62,343.62,222.0,179,United Kingdom,United Kingdom,1,0.7018151760168099,70.2,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
14603,184,1,660.0,660.0,400.0,184,United Kingdom,United Kingdom,1,0.7016730802150596,70.2,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
17411,170,1,285.58,285.58,126.0,170,United Kingdom,United Kingdom,0,0.7015984960469867,70.2,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
16022,169,1,602.63,602.63,255.0,169,United Kingdom,United Kingdom,1,0.7014643464856304,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
14205,173,1,222.9,222.9,126.0,173,United Kingdom,United Kingdom,0,0.701414694352598,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
16777,166,1,173.52,173.52,48.0,166,United Kingdom,United Kingdom,0,0.701372608259635,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
16620,170,1,95.75999999999999,95.75999999999999,48.0,170,United Kingdom,United Kingdom,0,0.701334310094722,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
15452,173,1,237.0,237.0,134.0,173,United Kingdom,United Kingdom,0,0.7012507665018494,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
16297,178,1,301.9,301.9,206.0,178,United Kingdom,United Kingdom,1,0.7009799217213564,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
16619,173,1,226.21,226.21,133.0,173,United Kingdom,United Kingdom,1,0.700949904885708,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
13716,178,1,138.28,138.28,138.0,178,United Kingdom,United Kingdom,1,0.7008157384145401,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
17142,148,1,579.0,579.0,81.0,148,United Kingdom,United Kingdom,1,0.7007758557330573,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
14348,169,1,409.57,409.57,183.0,169,United Kingdom,United Kingdom,1,0.7005850590809328,70.1,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
18010,166,1,174.8,174.8,60.0,166,United Kingdom,United Kingdom,1,0.7004188990987884,70.0,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
12770,120,1,1351.45,1351.45,743.0,120,Japan,Other,1,0.700312192061271,70.0,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
15178,169,1,40.5,40.5,30.0,169,United Kingdom,United Kingdom,1,0.7001823096777245,70.0,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
17486,170,1,396.87,396.87,191.0,170,United Kingdom,United Kingdom,1,0.700148864962563,70.0,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
15457,171,1,237.07,237.07,132.0,171,United Kingdom,United Kingdom,1,0.7000538204791265,70.0,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
13262,172,1,200.29,200.29,125.0,172,United Kingdom,United Kingdom,1,0.7000095724186709,70.0,High Risk,"Personalized win-back offer, high-priority outreach, targeted voucher.",Direct Outreach / SMS / VIP Account Manager
18189,177,1,633.1,633.1,352.0,177,United Kingdom,United Kingdom,0,0.6999329745737611,70.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14538,165,1,106.5,106.5,30.0,165,United Kingdom,United Kingdom,0,0.6998011859945709,70.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
18108,163,1,271.0,271.0,84.0,163,United Kingdom,United Kingdom,1,0.6997971110943395,70.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16494,206,1,826.53,826.53,675.0,206,United Kingdom,United Kingdom,1,0.6997220936433665,70.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17698,170,1,154.95,154.95,93.0,170,United Kingdom,United Kingdom,1,0.6996936431051964,70.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12970,231,2,23.8,11.9,4.0,231,United Kingdom,United Kingdom,0,0.6995010734934107,70.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15422,232,2,97.7,48.85,19.0,232,United Kingdom,United Kingdom,1,0.6994842124707256,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16036,172,1,188.73,188.73,127.0,172,United Kingdom,United Kingdom,0,0.6994300488816912,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14632,172,1,114.56,114.56,96.0,172,United Kingdom,United Kingdom,1,0.6993700388485237,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13358,178,1,439.03,439.03,285.0,178,United Kingdom,United Kingdom,1,0.6992822471700936,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15083,166,1,88.2,88.2,38.0,166,United Kingdom,United Kingdom,1,0.6991642913837542,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15030,177,1,152.76,152.76,156.0,177,United Kingdom,United Kingdom,0,0.6991468357431015,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16392,179,1,217.89,217.89,201.0,179,United Kingdom,United Kingdom,1,0.6990841184743302,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12831,171,1,215.05,215.05,135.0,171,United Kingdom,United Kingdom,1,0.6990171337794513,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13512,170,1,251.21,251.21,143.0,170,United Kingdom,United Kingdom,1,0.6989557321193628,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16721,171,1,292.47,292.47,172.0,171,United Kingdom,United Kingdom,1,0.6986918041330872,69.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14747,158,1,328.2,328.2,84.0,158,United Kingdom,United Kingdom,1,0.6984158456529772,69.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
18191,171,1,207.79999999999998,207.79999999999998,140.0,171,United Kingdom,United Kingdom,1,0.6983397235503327,69.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15109,155,1,484.95,484.95,131.0,155,United Kingdom,United Kingdom,1,0.6980340598961483,69.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13059,159,1,183.4,183.4,35.0,159,United Kingdom,United Kingdom,1,0.698020376239247,69.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13060,163,1,307.53,307.53,123.0,163,United Kingdom,United Kingdom,1,0.6978426164658971,69.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15847,197,1,180.68,180.68,348.0,197,United Kingdom,United Kingdom,0,0.6978005618942921,69.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13803,164,1,277.07,277.07,121.0,164,United Kingdom,United Kingdom,1,0.6976057173929263,69.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12545,169,1,628.15,628.15,346.0,169,Spain,Spain,0,0.6974645347949965,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14924,155,1,310.05,310.05,64.0,155,United Kingdom,United Kingdom,1,0.6973809624126684,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14890,163,1,125.65,125.65,51.0,163,United Kingdom,United Kingdom,1,0.6973582388578842,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17678,173,1,298.11,298.11,207.0,173,United Kingdom,United Kingdom,1,0.6973360900955335,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16144,156,1,175.2,175.2,16.0,156,United Kingdom,United Kingdom,1,0.6972577327882823,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17443,129,1,534.24,534.24,504.0,129,Canada,Other,1,0.6972443740492777,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16386,163,1,61.10000000000001,61.10000000000001,26.0,163,United Kingdom,United Kingdom,0,0.6971398389763415,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13781,160,1,127.84,127.84,30.0,160,United Kingdom,United Kingdom,1,0.697135311592351,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14476,166,1,193.0,193.0,110.0,166,United Kingdom,United Kingdom,1,0.6968883244537404,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13493,184,2,618.63,309.315,190.0,196,Switzerland,Other,1,0.6968520661216618,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16162,161,1,37.4,37.4,4.0,161,United Kingdom,United Kingdom,1,0.6967596134986604,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13573,162,1,31.770000000000003,31.770000000000003,10.0,162,United Kingdom,United Kingdom,0,0.6967420494919356,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13462,162,1,151.5,151.5,62.0,162,United Kingdom,United Kingdom,1,0.6966750834123058,69.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13121,178,1,283.73,283.73,252.0,178,United Kingdom,United Kingdom,1,0.6964838195406656,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15068,165,1,239.95999999999998,239.95999999999998,130.0,165,United Kingdom,United Kingdom,0,0.6962068915134748,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14886,162,1,364.8,364.8,160.0,162,United Kingdom,United Kingdom,1,0.6961054189082577,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13035,170,1,333.0,333.0,212.0,170,United Kingdom,United Kingdom,0,0.6961043997473106,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13484,150,1,313.8,313.8,44.0,150,United Kingdom,United Kingdom,1,0.695753171365582,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16960,162,1,201.53,201.53,95.0,162,United Kingdom,United Kingdom,0,0.695700081116939,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14957,162,1,58.49,58.49,34.0,162,United Kingdom,United Kingdom,1,0.6956857324882191,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17060,175,1,234.24,234.24,216.0,175,United Kingdom,United Kingdom,1,0.6956636914162133,69.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13760,165,1,135.09,135.09,96.0,165,United Kingdom,United Kingdom,0,0.6952947928399827,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13918,162,1,198.2,198.2,100.0,162,United Kingdom,United Kingdom,0,0.6951595929821158,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15528,163,1,229.33,229.33,123.0,163,United Kingdom,United Kingdom,1,0.6950342418311323,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13736,169,1,357.53,357.53,228.0,169,United Kingdom,United Kingdom,0,0.6949512709096692,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12377,224,2,1628.12,814.06,472.0,264,Switzerland,Other,1,0.6947380724884727,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15691,161,1,136.8,136.8,72.0,161,United Kingdom,United Kingdom,1,0.6946158832422995,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14272,163,1,132.09,132.09,87.0,163,United Kingdom,United Kingdom,0,0.6945638532818844,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14607,170,1,495.0,495.0,300.0,170,United Kingdom,United Kingdom,0,0.6945289677557399,69.5,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14851,165,1,206.13,206.13,139.0,165,United Kingdom,United Kingdom,0,0.694231710497391,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12380,95,1,607.5500000000001,607.5500000000001,293.0,95,Belgium,Other,0,0.694183982459199,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13196,171,1,512.13,512.13,320.0,171,United Kingdom,United Kingdom,0,0.6941516225580645,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13357,166,1,609.4,609.4,321.0,166,United Kingdom,United Kingdom,1,0.6941183370487557,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17956,158,1,12.75,12.75,1.0,158,United Kingdom,United Kingdom,1,0.6940557020929613,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15917,157,1,123.1,123.1,42.0,157,United Kingdom,United Kingdom,1,0.6938863452740376,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13216,177,1,333.74,333.74,297.0,177,United Kingdom,United Kingdom,1,0.6938059462679128,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13708,180,1,285.33,285.33,301.0,180,United Kingdom,United Kingdom,1,0.693796895898217,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15119,155,1,266.4,266.4,88.0,155,United Kingdom,United Kingdom,1,0.693792265047629,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17775,164,1,56.4,56.4,72.0,164,United Kingdom,United Kingdom,1,0.6937905399790784,69.4,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17492,157,1,374.57,374.57,155.0,157,United Kingdom,United Kingdom,1,0.6934255045275947,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13962,155,1,117.6,117.6,30.0,155,United Kingdom,United Kingdom,0,0.6933166270677042,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14619,155,1,394.44,394.44,152.0,155,United Kingdom,United Kingdom,1,0.6930116200063864,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16623,155,1,129.45,129.45,39.0,155,United Kingdom,United Kingdom,1,0.6929843927977658,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16383,177,1,309.46,309.46,298.0,177,United Kingdom,United Kingdom,0,0.6928445167202203,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17906,156,1,72.9,72.9,26.0,156,United Kingdom,United Kingdom,1,0.6927320612675685,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17783,157,1,112.41,112.41,53.0,157,United Kingdom,United Kingdom,0,0.6925709440869147,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15754,156,1,91.8,91.8,36.0,156,United Kingdom,United Kingdom,0,0.6925699135103247,69.3,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17212,162,1,226.85,226.85,147.0,162,United Kingdom,United Kingdom,1,0.6922267689447278,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13508,153,1,110.97,110.97,24.0,153,United Kingdom,United Kingdom,1,0.6921978964333052,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
18040,155,1,239.0,239.0,96.0,155,United Kingdom,United Kingdom,0,0.6921258191597587,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
18080,152,1,841.4999999999999,841.4999999999999,330.0,152,United Kingdom,United Kingdom,0,0.6920464323091171,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13950,156,1,179.30999999999997,179.30999999999997,81.0,156,United Kingdom,United Kingdom,0,0.6919287450645216,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15649,245,2,816.0,408.0,96.0,277,United Kingdom,United Kingdom,1,0.6918706244623992,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17883,155,1,119.35,119.35,48.0,155,United Kingdom,United Kingdom,0,0.6918576066526234,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12561,212,1,238.85,238.85,177.0,212,Germany,Germany,1,0.6916668311877857,69.2,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16063,169,1,335.32,335.32,262.0,169,United Kingdom,United Kingdom,1,0.6912760497868428,69.1,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13841,162,1,85.0,85.0,100.0,162,United Kingdom,United Kingdom,1,0.6910693976665649,69.1,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17972,151,1,135.19,135.19,36.0,151,United Kingdom,United Kingdom,1,0.6906690977195762,69.1,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17594,164,1,315.0,315.0,220.0,164,United Kingdom,United Kingdom,0,0.6906244700985952,69.1,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14023,159,1,273.14,273.14,162.0,159,United Kingdom,United Kingdom,0,0.6905486568694166,69.1,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17928,155,1,78.25999999999999,78.25999999999999,46.0,155,United Kingdom,United Kingdom,0,0.6905373359515424,69.1,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12809,87,1,489.31,489.31,220.0,87,Portugal,Other,1,0.6905330063476403,69.1,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12849,178,1,668.8499999999999,668.8499999999999,489.0,178,United Kingdom,United Kingdom,0,0.6903783063212643,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17864,185,1,200.85,200.85,347.0,185,United Kingdom,United Kingdom,0,0.6903146100358848,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14075,170,1,307.92,307.92,270.0,170,United Kingdom,United Kingdom,0,0.6902986835262359,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15651,170,1,227.32,227.32,238.0,170,United Kingdom,United Kingdom,0,0.690089029543892,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16697,150,1,112.75,112.75,27.0,150,United Kingdom,United Kingdom,1,0.6899222313590293,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12707,201,1,603.42,603.42,256.0,201,France,France,1,0.6898936690316477,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17574,152,1,185.65,185.65,77.0,152,United Kingdom,United Kingdom,1,0.6897158863372184,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
18129,152,1,112.55000000000001,112.55000000000001,48.0,152,United Kingdom,United Kingdom,1,0.6895236484110361,69.0,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
18185,158,1,304.25,304.25,183.0,158,United Kingdom,United Kingdom,1,0.689197876870244,68.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15414,151,1,36.2,36.2,12.0,151,United Kingdom,United Kingdom,0,0.6891111289127796,68.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17697,145,1,338.95,338.95,93.0,145,United Kingdom,United Kingdom,1,0.6890498401474985,68.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
17746,149,1,110.25,110.25,29.0,149,United Kingdom,United Kingdom,1,0.6889639290180275,68.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15775,154,1,104.9,104.9,68.0,154,United Kingdom,United Kingdom,1,0.6889387316214259,68.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15212,150,1,101.8,101.8,36.0,150,United Kingdom,United Kingdom,1,0.6887583014823168,68.9,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14311,152,1,310.26,310.26,146.0,152,United Kingdom,United Kingdom,1,0.6883787372653133,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15135,148,1,139.05,139.05,43.0,148,United Kingdom,United Kingdom,1,0.6881221153857395,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12596,151,1,269.95,269.95,156.0,151,Spain,Spain,0,0.6881015952181102,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15832,163,1,836.79,836.79,465.0,163,United Kingdom,United Kingdom,1,0.6880677349574711,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13626,162,1,257.23,257.23,209.0,162,United Kingdom,United Kingdom,1,0.6880638581419826,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
15087,191,1,306.94,306.94,470.0,191,United Kingdom,United Kingdom,1,0.6878942885773995,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14964,156,1,206.21,206.21,143.0,156,United Kingdom,United Kingdom,1,0.687636660198117,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13439,164,1,283.71,283.71,242.0,164,United Kingdom,United Kingdom,1,0.6876135964919092,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14148,143,1,157.2,157.2,16.0,143,United Kingdom,United Kingdom,1,0.6875907618718294,68.8,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13516,148,1,146.0,146.0,56.0,148,United Kingdom,United Kingdom,0,0.687266617896104,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12406,93,1,1621.25,1621.25,793.0,93,Denmark,Other,0,0.6871496303207612,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14981,155,1,102.12,102.12,97.0,155,United Kingdom,United Kingdom,1,0.6870636875516721,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13239,171,1,329.56,329.56,327.0,171,United Kingdom,United Kingdom,1,0.6869302784021805,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13544,150,1,113.01,113.01,63.0,150,United Kingdom,United Kingdom,0,0.6868642445347634,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13120,148,1,30.599999999999998,30.599999999999998,12.0,148,United Kingdom,United Kingdom,1,0.6868096357165449,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14128,165,1,305.54,305.54,269.0,165,United Kingdom,United Kingdom,0,0.686805341022934,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16097,149,1,185.04999999999998,185.04999999999998,87.0,149,United Kingdom,United Kingdom,1,0.6867454176204505,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14326,151,1,183.85,183.85,103.0,151,United Kingdom,United Kingdom,1,0.6867354694934865,68.7,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14339,152,1,309.52,309.52,168.0,152,United Kingdom,United Kingdom,1,0.6864739850649114,68.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16643,155,1,487.51,487.51,269.0,155,United Kingdom,United Kingdom,1,0.6864493650098699,68.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
16233,239,2,326.5,163.25,45.0,275,United Kingdom,United Kingdom,0,0.686344427633447,68.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
14762,173,1,300.52,300.52,341.0,173,United Kingdom,United Kingdom,1,0.6860734947106201,68.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12509,193,1,176.5,176.5,55.0,193,France,France,1,0.6858718767344634,68.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
12614,187,1,315.6,315.6,76.0,187,Germany,Germany,1,0.6856081004326441,68.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
13525,157,1,282.88,282.88,208.0,157,United Kingdom,United Kingdom,0,0.685584115521184,68.6,Medium Risk,"Loyalty reward, product recommendations, re-engagement email.",Automated Email Drip / App Push Notification
